year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit
2014,4,28,OFFICE168,IMPO13181,8716398090,CNTRY376,456,196,12,5,0,0
2014,4,28,OFFICE126,IMPO16720,2811210000,CNTRY335,3716,37270,18566,180,519,1
2014,4,28,OFFICE109,IMPO16716,3924900008,CNTRY407,3131,3,10855,162,0,0
2014,4,28,OFFICE187,IMPO15533,7326909889,CNTRY976,34220,27,1,855,0,0
2014,4,28,OFFICE127,IMPO15988,5807109010,CNTRY994,370,200,1,5,0,0
2014,4,28,OFFICE168,IMPO11779,4819100000,CNTRY321,160,1,294,5,0,0
2014,4,28,OFFICE127,IMPO15487,4821909000,CNTRY976,25844,157,7385,217,0,0
2014,4,28,OFFICE204,IMPO19031,3215190000,CNTRY562,129612,4463,8043,74,0,0
2014,4,28,OFFICE204,IMPO18778,8704219941,CNTRY825,16371,1223118,110,1844,0,0
2014,4,28,OFFICE187,IMPO18106,7326909889,CNTRY994,44999,267,505,130,0,0
2014,4,28,OFFICE187,IMPO17368,8504409090,CNTRY825,4550,281,341,157,0,0
2014,4,28,OFFICE127,IMPO10541,4819100000,CNTRY376,21545,131,1,27,0,0
2014,4,28,OFFICE187,IMPO11444,4821101000,CNTRY994,1329,1132,15,88,0,0
2014,4,28,OFFICE197,IMPO14455,8609009090,CNTRY555,9822,99,11,5,0,0
2014,4,28,OFFICE162,IMPO13165,2710124591,CNTRY994,8383,170,1705,5,0,0
2014,4,28,OFFICE187,IMPO11025,6309000002,CNTRY376,24037,203,1360,5,0,0
2014,4,28,OFFICE127,IMPO11025,4821101000,CNTRY825,416,563,1,5,0,0
2014,4,28,OFFICE187,IMPO11284,4016995709,CNTRY825,34113,49,957,5,0,0
2014,4,28,OFFICE134,IMPO14730,7326909889,CNTRY376,4632,1,14,501,0,0
2014,4,28,OFFICE187,IMPO12343,4819100000,CNTRY994,9521,250,134,5,0,0
2014,4,28,OFFICE187,IMPO15529,9801000000,CNTRY376,574,86,4,154,0,0
2014,4,28,OFFICE204,IMPO18472,8538909902,CNTRY825,331,4,1,5,0,0
2014,4,28,OFFICE299,IMPO13760,3105209000,CNTRY351,85,11256,4215,0,0,0
2014,4,28,OFFICE187,IMPO17497,2710124591,CNTRY874,212,109,85,5,0,0
2014,4,28,OFFICE187,IMPO18106,5401101200,CNTRY994,11302,42,290,5,0,0
2014,4,28,OFFICE127,IMPO15765,6205200009,CNTRY976,37369,118,9,5,0,0
2014,4,28,OFFICE100,IMPO16962,8542399090,CNTRY825,12499,109,1228,2656,0,0
2014,4,28,OFFICE296,IMPO11316,8609009090,CNTRY976,6157,85,48,5,0,0
2014,4,28,OFFICE187,IMPO16351,4819100000,CNTRY994,32990,37,1098,5,0,0
2014,4,28,OFFICE187,IMPO15533,4819100000,CNTRY825,39021,176,181,5,0,0
2014,4,28,OFFICE187,IMPO19469,7326909889,CNTRY376,7248,42,19,5,0,0
2014,4,28,OFFICE127,IMPO12207,4819100000,CNTRY994,7312,214,335,5,0,0
2014,4,28,OFFICE162,IMPO17778,9606100010,CNTRY123,5691,491,1,5,0,0
2014,4,28,OFFICE127,IMPO19894,8609009090,CNTRY376,18418,1,1069,5,0,0
2014,4,28,OFFICE237,IMPO16162,8504409090,CNTRY846,577,511,19,1554,0,0
2014,4,28,OFFICE186,IMPO10005,9801000000,CNTRY454,3103,4,209,7562,0,0
2014,4,28,OFFICE185,IMPO10344,5209420000,CNTRY652,161,107,32,5,0,0
2014,4,28,OFFICE185,IMPO16965,8407343009,CNTRY994,8289,1,965,5,0,0
2014,4,28,OFFICE187,IMPO18778,8609009090,CNTRY994,1025,342,1,5,0,0
2014,4,28,OFFICE168,IMPO16235,8536901020,CNTRY376,388,154,1,5,0,0
2014,4,28,OFFICE100,IMPO12343,4819100000,CNTRY376,41629,166,1,5,0,0
2014,4,28,OFFICE187,IMPO11779,8538909902,CNTRY376,5904,215,8,5,0,0
2014,4,28,OFFICE187,IMPO19469,4821101000,CNTRY994,38836,251,151,5,0,0
2014,4,28,OFFICE132,IMPO16995,4821101000,CNTRY771,273,91,1,142,0,0
2014,4,28,OFFICE162,IMPO18767,8609009090,CNTRY123,5086,144,2202,5,0,0
2014,4,28,OFFICE168,IMPO10541,9804000000,CNTRY376,64534,1,1,260,0,0
2014,4,28,OFFICE187,IMPO16184,8609009090,CNTRY123,386,19,33,5,0,0
2014,4,28,OFFICE243,IMPO16532,3923100000,CNTRY153,3022,2,2942,53,0,0
2014,4,28,OFFICE237,IMPO19229,5903909900,CNTRY825,21440,16839,15,5,0,0
2014,4,28,OFFICE141,IMPO12528,4011100010,CNTRY393,4814,4439,79,0,0,0
2014,4,28,OFFICE187,IMPO12219,8609009090,CNTRY976,6950,1,8,5,0,0
2014,4,28,OFFICE298,IMPO12207,5402330000,CNTRY825,4320,359,944,5,0,0
2014,4,28,OFFICE127,IMPO18788,5209390000,CNTRY123,5143,21,3,316,0,0
2014,4,28,OFFICE197,IMPO16865,6205200009,CNTRY825,267,149,309,5,0,0
2014,4,28,OFFICE298,IMPO13754,8538909902,CNTRY825,6064,1,1,5,0,0
2014,4,28,OFFICE237,IMPO18597,8487909009,CNTRY123,46,24,111,2988,0,0
2014,4,28,OFFICE134,IMPO13095,8538909902,CNTRY376,37330,148,855,5,0,0
2014,4,28,OFFICE168,IMPO16524,5807109010,CNTRY825,103,145,1,5,0,0
2014,4,28,OFFICE187,IMPO18433,8703329091,CNTRY376,29226,50,236,241,0,0
2014,4,28,OFFICE127,IMPO18767,4821909000,CNTRY994,5074,167,8096,5,0,0
2014,4,28,OFFICE185,IMPO17881,8483508002,CNTRY994,2188,1,20,1238,0,0
2014,4,28,OFFICE187,IMPO16622,9607190000,CNTRY976,3123,189,1,5,0,0
2014,4,28,OFFICE127,IMPO15765,7616999099,CNTRY376,16546,1,49,5,0,0
2014,4,28,OFFICE298,IMPO18189,7419999099,CNTRY976,21095,16,1,269,0,0
2014,4,28,OFFICE296,IMPO12485,5402330000,CNTRY976,6569,16,1084,65,0,0
2014,4,28,OFFICE298,IMPO17391,8609009090,CNTRY825,5223,168,1813,5,0,0
2014,4,28,OFFICE186,IMPO17820,8452900009,CNTRY825,9023,257,1,5,0,0
2014,4,28,OFFICE298,IMPO15880,8409990009,CNTRY652,962,1956,718,5,0,0
2014,4,28,OFFICE187,IMPO16184,9607190000,CNTRY376,27949,1,39,5,0,0
2014,4,28,OFFICE127,IMPO13754,8708999799,CNTRY825,18703,287,22,5,0,0
2014,4,28,OFFICE237,IMPO19135,8512309009,CNTRY123,110,1,3906,392,0,0
2014,4,28,OFFICE222,IMPO14095,4707909000,CNTRY407,18892,13,194,87,0,0
2014,4,28,OFFICE187,IMPO15338,8609009090,CNTRY976,662,426,1,5,0,0
2014,4,28,OFFICE204,IMPO10377,9026802090,CNTRY976,11975,1159,226,276,0,0
2014,4,28,OFFICE187,IMPO10228,8536901020,CNTRY825,36438,187,742,5,0,0
2014,4,28,OFFICE109,IMPO19306,6806900009,CNTRY748,23,645,894,5,304,1
2014,4,28,OFFICE127,IMPO15732,6217900009,CNTRY994,35977,149,19,5,0,0
2014,4,28,OFFICE127,IMPO12616,4911990099,CNTRY825,48,8933,12330,451,0,0
2014,4,28,OFFICE185,IMPO12250,8704219941,CNTRY376,32382,663,1492,5,0,0
2014,4,28,OFFICE168,IMPO18806,8609009090,CNTRY376,37231,170,20204,5,0,0
2014,4,28,OFFICE296,IMPO12219,9607190000,CNTRY976,364,3,704862,5,0,0
2014,4,28,OFFICE109,IMPO16935,8708999799,CNTRY123,382,1,4304,2527,0,0
2014,4,28,OFFICE252,IMPO19182,4819100000,CNTRY689,142837,141,1,147,0,0
2014,4,28,OFFICE186,IMPO10763,3923299080,CNTRY976,26151,971,1475,5,0,0
2014,4,28,OFFICE168,IMPO14301,4821909000,CNTRY976,383,115,12,125,0,0
2014,4,28,OFFICE127,IMPO19578,8536908599,CNTRY825,26823,1,334,5,0,0
2014,4,28,OFFICE187,IMPO14301,8703329091,CNTRY376,579,42,10,5,0,0
2014,4,28,OFFICE187,IMPO12343,4819100000,CNTRY994,269,180,374,62,0,0
2014,4,28,OFFICE168,IMPO16400,3923100000,CNTRY376,8765,662,111,27,0,0
2014,4,28,OFFICE187,IMPO19898,8609009090,CNTRY825,31041,60,1,5,0,0
2014,4,28,OFFICE127,IMPO19420,7326909889,CNTRY376,2000,26,7,5,0,0
2014,4,28,OFFICE237,IMPO15955,8547200000,CNTRY376,18966,137,1415,5,0,0
2014,4,28,OFFICE186,IMPO15533,8421392000,CNTRY123,63,2318,23,450,0,0
2014,4,28,OFFICE298,IMPO18191,6202121009,CNTRY376,1232,13,1,2020,0,0
2014,4,28,OFFICE127,IMPO19253,8538909909,CNTRY376,808,549,1,5,0,0
2014,4,28,OFFICE186,IMPO17282,3923299080,CNTRY376,2270,113,12158,2078,0,0
2014,4,28,OFFICE187,IMPO14414,8538909902,CNTRY994,8638,257,1,5,0,0
2014,4,28,OFFICE162,IMPO18433,8704219941,CNTRY825,31235,61,444,5,0,0
2014,4,28,OFFICE186,IMPO10700,8536901020,CNTRY994,3311,190,1,5,0,0
2014,4,28,OFFICE127,IMPO16865,6205200009,CNTRY652,25096,4,1,5,0,0
2014,4,28,OFFICE122,IMPO16164,8529902090,CNTRY125,12434,3004,14313,3146,554,1
2014,4,28,OFFICE127,IMPO15253,2710124591,CNTRY976,4395,166,18,5,0,0
2014,4,28,OFFICE127,IMPO11316,8609009090,CNTRY825,29480,1,43,5,0,0
2014,4,28,OFFICE210,IMPO18703,8421990020,CNTRY376,19191,623,248,5,0,0
2014,4,28,OFFICE134,IMPO18433,3926909799,CNTRY123,5026,842,915,5,0,0
2014,4,28,OFFICE168,IMPO15880,5209320000,CNTRY376,4599,19,835,5,0,0
2014,4,28,OFFICE127,IMPO13823,4016930000,CNTRY825,22207,253,1,5,0,0
2014,4,28,OFFICE187,IMPO15626,8609009090,CNTRY825,22769,1,2132,5,0,0
2014,4,28,OFFICE214,IMPO12074,2833240000,CNTRY615,13986,372,49,5,0,0
2014,4,28,OFFICE186,IMPO13796,3215110000,CNTRY994,4976,14,1,2387,0,0
2014,4,28,OFFICE162,IMPO16784,808108009,CNTRY558,15640,502,1,5,0,0
2014,4,28,OFFICE168,IMPO11025,8421990090,CNTRY376,16074,761,59,5,0,0
2014,4,28,OFFICE187,IMPO12359,8538909902,CNTRY994,39468,5,577,5,0,0
2014,4,28,OFFICE187,IMPO11284,9032102000,CNTRY976,25368,1,253,5,0,0
2014,4,28,OFFICE204,IMPO15629,8609009090,CNTRY376,37225,850,15,5,0,0
2014,4,28,OFFICE162,IMPO19604,7326909889,CNTRY825,32785,1898,1,5,0,0
2014,4,28,OFFICE127,IMPO10210,8609009090,CNTRY825,271,30,1,5,0,0
2014,4,28,OFFICE101,IMPO16622,8538909902,CNTRY376,83949,1044,821,5,0,0
2014,4,28,OFFICE187,IMPO18139,3926909229,CNTRY825,29395,1,291,5,0,0
2014,4,28,OFFICE187,IMPO13495,2710124591,CNTRY376,12374,209,9,5,0,0
2014,4,28,OFFICE187,IMPO18400,8538909909,CNTRY123,28104,1,58,5,0,0
2014,4,28,OFFICE187,IMPO19469,8609009090,CNTRY994,52617,303,1,5,0,0
2014,4,28,OFFICE136,IMPO13956,9613100000,CNTRY846,14609,411,319,658,201,1
2014,4,28,OFFICE127,IMPO13823,9801000000,CNTRY976,89,105,13,5,0,0
2014,4,28,OFFICE187,IMPO14713,8704219941,CNTRY994,576,186,160,5,0,0
2014,4,28,OFFICE167,IMPO11025,8547200000,CNTRY976,21453,4,1,5,0,0
2014,4,28,OFFICE185,IMPO13850,8443321020,CNTRY994,26299,55,3,38,76,1
2014,4,28,OFFICE187,IMPO15165,9606100010,CNTRY994,521,3373,1,5,0,0
2014,4,28,OFFICE162,IMPO16962,5807109010,CNTRY994,2747,3,1604,5,0,0
2014,4,28,OFFICE296,IMPO10529,5401101600,CNTRY454,4709,13,4,147,0,0
2014,4,28,OFFICE134,IMPO19407,8708929900,CNTRY317,1186,12123,824,349,0,0
2014,4,28,OFFICE204,IMPO19613,8609009090,CNTRY825,1932,1097,1,5,0,0
2014,4,28,OFFICE187,IMPO11779,3923299080,CNTRY994,535,224,215,5,0,0
2014,4,28,OFFICE237,IMPO15617,8704219969,CNTRY652,4070,1,9602,138,0,0
2014,4,28,OFFICE134,IMPO13153,7326909889,CNTRY976,285,1,5105,5,0,0
2014,4,28,OFFICE187,IMPO15626,2710124591,CNTRY994,9866,231,1518,530,0,0
2014,4,28,OFFICE127,IMPO15988,8542399090,CNTRY994,327,21,1,5,0,0
2014,4,28,OFFICE185,IMPO11469,4821101000,CNTRY994,25073,139,1196,11,0,0
2014,4,28,OFFICE252,IMPO12812,6204599099,CNTRY976,154,1,1159,1538,184,1
2014,4,28,OFFICE134,IMPO11284,3926909799,CNTRY994,23738,300,1,5,0,0
2014,4,28,OFFICE298,IMPO10541,7326909889,CNTRY123,22409,569,314,5,0,0
2014,4,28,OFFICE127,IMPO16887,8538909902,CNTRY825,22427,362,1,5,0,0
2014,4,28,OFFICE127,IMPO13975,8609009090,CNTRY874,14721,211,1,245,0,0
2014,4,28,OFFICE298,IMPO15135,3926909229,CNTRY825,4469,129,872,5,0,0
2014,4,28,OFFICE187,IMPO15165,8609009090,CNTRY376,10676,25,141,5,0,0
2014,4,28,OFFICE168,IMPO14301,8536908599,CNTRY454,668,1,702,156,0,0
2014,4,28,OFFICE186,IMPO18703,8479908000,CNTRY994,23079,12535,1,5,0,0
2014,4,28,OFFICE187,IMPO18767,8536908599,CNTRY376,30949,5,17,5,0,0
2014,4,28,OFFICE100,IMPO15765,8609009090,CNTRY652,5406,311,1,5,0,0
2014,4,28,OFFICE180,IMPO14139,3920208009,CNTRY125,681,2431,9632,240,0,0
2014,4,28,OFFICE162,IMPO17064,8708999792,CNTRY994,277,21010,223,5842,0,0
2014,4,28,OFFICE187,IMPO16400,4819100000,CNTRY994,6853,259,51,5,0,0
2014,4,28,OFFICE187,IMPO11760,4819100000,CNTRY976,568,16,4850,12,0,0
2014,4,28,OFFICE296,IMPO12167,5209420000,CNTRY615,4537,30,25,5,0,0
2014,4,28,OFFICE296,IMPO15783,6205200009,CNTRY284,5447,20294,10706,480,0,0
2014,4,28,OFFICE127,IMPO15626,8547200000,CNTRY825,162459,1157,1415,5,0,0
2014,4,28,OFFICE214,IMPO15988,6205200009,CNTRY123,14824,28,27293,5,0,0
2014,4,28,OFFICE296,IMPO12985,8542399090,CNTRY825,1289,19,4491,1020,0,0
2014,4,28,OFFICE127,IMPO12211,8429590000,CNTRY166,22,91,1,853,0,0
2014,4,28,OFFICE127,IMPO14670,8536908599,CNTRY123,19358,30,1318,5,0,0
2014,4,28,OFFICE299,IMPO11786,7606111010,CNTRY765,12355,15,5451,0,0,0
2014,4,28,OFFICE299,IMPO15533,6309000002,CNTRY652,15446,116,1,5,0,0
2014,4,28,OFFICE100,IMPO13165,8538909902,CNTRY994,47054,25,1,5,0,0
2014,4,28,OFFICE187,IMPO19159,8609009090,CNTRY376,35561,203,2243,5,0,0
2014,4,28,OFFICE187,IMPO14455,8421392000,CNTRY994,3112,231,1,5,0,0
2014,4,28,OFFICE168,IMPO12763,4911101000,CNTRY994,5563,116,1,115,0,0
2014,4,28,OFFICE174,IMPO19206,8483502009,CNTRY680,1433,21,687,136,0,0
2014,4,28,OFFICE187,IMPO16865,8538909902,CNTRY994,17426,4,180,5,0,0
2014,4,28,OFFICE168,IMPO17792,8704219941,CNTRY680,11160,10367,20,14,0,0
2014,4,28,OFFICE134,IMPO13975,8609009090,CNTRY376,30824,145,1,5,0,0
2014,4,28,OFFICE109,IMPO10723,6217900009,CNTRY825,196,3,1546,306,0,0
2014,4,28,OFFICE134,IMPO14918,8537209104,CNTRY618,3924,7,669,5,0,0
2014,4,28,OFFICE109,IMPO18767,8452900009,CNTRY376,20913,168,1,5,0,0
2014,4,28,OFFICE299,IMPO11072,5911311900,CNTRY554,334,4926,7289,1974,0,0
2014,4,29,OFFICE51,IMP522051,8703222900,CNTRY680,2912,1,1138867,550,0,0
2014,4,29,OFFICE51,IMP546339,8703900000,CNTRY376,2843,2776,589843,40623,0,0
2014,4,29,OFFICE51,IMP860577,8703900000,CNTRY680,2218,1,267490,1233,0,0
2014,4,29,OFFICE51,IMP346407,8517180000,CNTRY759,8431,4,168417,523,0,0
2014,4,29,OFFICE23,IMP326158,4802550059,CNTRY262,62878,1,84366,5903,0,0
2014,4,29,OFFICE40,IMP756545,3810000000,CNTRY680,7118,1,159811,2241,0,0
2014,4,29,OFFICE51,IMP837219,8702101319,CNTRY680,4194,1,1625,35755,0,0
2014,4,29,OFFICE51,IMP120631,8703232926,CNTRY376,195332,1,44,5487,0,0
2014,4,29,OFFICE51,IMP358915,8517180000,CNTRY376,39731,101,229474,3165,0,0
2014,4,29,OFFICE51,IMP397091,8703232926,CNTRY680,50548,1889,36402,5133,0,0
2014,4,29,OFFICE87,IMP257927,8212100000,CNTRY334,5174,585,81088,465,0,0
2014,4,29,OFFICE66,IMP640091,6109100000,CNTRY680,7096,3305,1016,9262,0,0
2014,4,29,OFFICE40,IMP146695,3921120000,CNTRY376,171929,54,1590,21029,1046,1
2014,4,29,OFFICE40,IMP413706,8703321922,CNTRY759,10601,1,14401,628,0,0
2014,4,29,OFFICE76,IMP355877,8703321220,CNTRY759,59446,4,11876,3564,0,0
2014,4,29,OFFICE59,IMP346397,8703321922,CNTRY376,4209,35,265919,3486,0,0
2014,4,29,OFFICE40,IMP565268,3921900099,CNTRY759,122830,3,27183,487,0,0
2014,4,29,OFFICE52,IMP645337,7325999000,CNTRY644,17222,13,986,112,0,0
2014,4,29,OFFICE59,IMP607539,6210100000,CNTRY321,2608,1,1037,1188,0,0
2014,4,29,OFFICE60,IMP393792,6907900000,CNTRY454,2420,1,612932,574,0,0
2014,4,29,OFFICE60,IMP465080,2907120000,CNTRY863,2614,3777,43779,1967,0,0
2014,4,29,OFFICE76,IMP866744,8708400000,CNTRY745,5976,2464,7296,6664,1212,1
2014,4,29,OFFICE51,IMP183639,8473300000,CNTRY376,113745,1,1696,475,0,0
2014,4,29,OFFICE45,IMP415932,6704190000,CNTRY415,5901,47,17537,265,0,0
2014,4,29,OFFICE51,IMP643203,8703241128,CNTRY759,405027,5272,4844,610,0,0
2014,4,29,OFFICE35,IMP967926,2711130000,CNTRY765,49596,16,7249,291,0,0
2014,4,29,OFFICE59,IMP426649,7213910092,CNTRY284,118408,1338,446941,746,0,0
2014,4,29,OFFICE40,IMP250739,7323100000,CNTRY680,7545,5564,186660,9444,0,0
2014,4,29,OFFICE76,IMP522051,8703242900,CNTRY680,36382,1742,365577,776,0,0
2014,4,29,OFFICE51,IMP412417,8703900000,CNTRY759,961235,8667,293310,560,0,0
2014,4,29,OFFICE51,IMP591216,8703331928,CNTRY454,1997,7708,23997,7100,0,0
2014,4,29,OFFICE59,IMP904748,8703900000,CNTRY376,4890,2019,13904,4143,0,0
2014,4,29,OFFICE51,IMP726222,8473300000,CNTRY680,2892138,17004,319920,28268,0,0
2014,4,29,OFFICE51,IMP809433,8480490000,CNTRY278,3160,867,1523,24491,0,0
2014,4,29,OFFICE51,IMP327159,8703321922,CNTRY376,4422,1,28346,3051,0,0
2014,4,29,OFFICE96,IMP810695,8703222900,CNTRY576,2841,1418,254265,4790,0,0
2014,4,29,OFFICE51,IMP763548,8703231221,CNTRY680,84742,1,3430,7085,0,0
2014,4,29,OFFICE51,IMP412417,8703241128,CNTRY825,33928,1,335780,752,0,0
2014,4,29,OFFICE94,IMP567018,8443190000,CNTRY351,24892,20,73394,716,1170,1
2014,4,29,OFFICE45,IMP999915,5402330000,CNTRY277,86111,2927,8503,235,0,0
2014,4,29,OFFICE92,IMP919450,8702101319,CNTRY659,2664,1,765,738,701,1
2014,4,29,OFFICE40,IMP923209,8704232000,CNTRY615,2211,80,994,3179,0,0
2014,4,29,OFFICE40,IMP715456,8703232926,CNTRY454,8587,1,1903,4563,0,0
2014,4,29,OFFICE24,IMP124597,8703222900,CNTRY680,2125,15678,215840,485,486,1
2014,4,29,OFFICE41,IMP142105,8515290000,CNTRY654,471393,1,136885,6174,0,0
2014,4,29,OFFICE59,IMP585281,8703900000,CNTRY759,150919,667,205596,3492,0,0
2014,4,29,OFFICE51,IMP720753,8703232926,CNTRY759,11129,1,1039369,5366,0,0
2014,4,29,OFFICE96,IMP404141,2208500000,CNTRY555,2606,31,989,2335,0,0
2014,4,29,OFFICE40,IMP179534,8703331124,CNTRY759,8600,1,30179,395,0,0
2014,4,29,OFFICE76,IMP203905,808100000,CNTRY680,8703,18,260241,2575,0,0
2014,4,29,OFFICE92,IMP518421,3005100000,CNTRY939,4828,3,2292,392,0,0
2014,4,29,OFFICE60,IMP645194,7314390000,CNTRY837,3674,78,2361,30209,0,0
2014,4,29,OFFICE45,IMP591323,3920200021,CNTRY263,6044,3,77480,132,0,0
2014,4,29,OFFICE24,IMP514650,910910000,CNTRY988,775456,18,8770,672,0,0
2014,4,29,OFFICE59,IMP633501,8455210000,CNTRY216,121665,1,34409,525,0,0
2014,4,29,OFFICE40,IMP215625,8703232926,CNTRY376,3786,1,26417,1351,0,0
2014,4,29,OFFICE59,IMP142940,9026100000,CNTRY376,86432,208,220538,1213,0,0
2014,4,29,OFFICE76,IMP358828,8422900000,CNTRY759,182587,4302,3576,3602,0,0
2014,4,29,OFFICE51,IMP300514,8703321922,CNTRY680,2365,1,444451,4011,0,0
2014,4,29,OFFICE92,IMP435965,4202120012,CNTRY277,7441,14,6520,479,1332,1
2014,4,29,OFFICE88,IMP442440,8703321922,CNTRY873,44790,1126,22676,1159,0,0
2014,4,29,OFFICE168,IMPO18741,8481109990,CNTRY994,1011,7736,11968,5,395,1
2014,4,29,OFFICE296,IMPO13893,8511400009,CNTRY825,4364,361,94,76,0,0
2014,4,29,OFFICE187,IMPO18597,8703329091,CNTRY994,6634,1,169,5,0,0
2014,4,29,OFFICE214,IMPO16963,8302420009,CNTRY376,4488,102,292,5,0,0
2014,4,29,OFFICE127,IMPO13136,7326909499,CNTRY376,10,18755,1210,17,0,0
2014,4,29,OFFICE296,IMPO19363,8547200000,CNTRY994,296,139,1,5,0,0
2014,4,29,OFFICE187,IMPO16058,7013499993,CNTRY652,12,67913,10581,1575,0,0
2014,4,29,OFFICE187,IMPO11509,5807109010,CNTRY376,50601,32,1,5,0,0
2014,4,29,OFFICE187,IMPO15321,5209320000,CNTRY825,239,3,1049,998,0,0
2014,4,29,OFFICE204,IMPO14698,8538909909,CNTRY994,26472,1,1,5,0,0
2014,4,29,OFFICE237,IMPO10267,3004900019,CNTRY376,3483,331,3,347,0,0
2014,4,29,OFFICE187,IMPO16794,9606100010,CNTRY994,438,152,85,114,0,0
2014,4,29,OFFICE168,IMPO19604,4819100000,CNTRY825,4269,172,228,5,0,0
2014,4,29,OFFICE127,IMPO13815,8703329091,CNTRY846,1471,1504,93,417,0,0
2014,4,29,OFFICE127,IMPO17088,3926909799,CNTRY994,14599,171,303,1959,0,0
2014,4,29,OFFICE127,IMPO16058,8703329091,CNTRY976,974,127,1,5,0,0
2014,4,29,OFFICE162,IMPO11316,8533210000,CNTRY994,4593,24,1,5,0,0
2014,4,29,OFFICE296,IMPO13133,6404110000,CNTRY976,22,15148,20909,370,415,1
2014,4,29,OFFICE100,IMPO11509,3926909799,CNTRY825,20323,216,254,9,0,0
2014,4,29,OFFICE187,IMPO18509,9804000000,CNTRY994,1950,117,1,47,0,0
2014,4,29,OFFICE296,IMPO19832,8501310001,CNTRY994,1770,1,1072,5,0,0
2014,4,29,OFFICE136,IMPO17847,7318151090,CNTRY920,345,477,301,5,185,1
2014,4,29,OFFICE214,IMPO15253,8536901020,CNTRY994,19155,185,1,5,0,0
2014,4,29,OFFICE187,IMPO19655,8609009090,CNTRY994,5662,22,232,5,0,0
2014,4,29,OFFICE168,IMPO11687,6203499099,CNTRY994,9,10219,118,5,0,0
2014,4,29,OFFICE185,IMPO16058,6110909091,CNTRY376,16553,1,192,5,0,0
2014,4,29,OFFICE288,IMPO15135,2926909500,CNTRY819,258,1,1,43,0,0
2014,4,29,OFFICE109,IMPO11444,8544300090,CNTRY994,9661,95,3022,5,0,0
2014,4,29,OFFICE117,IMPO16473,8708509900,CNTRY454,14686,5368,3015,458,0,0
2014,4,29,OFFICE186,IMPO19818,8541100000,CNTRY846,64571,1,9331,5,0,0
2014,4,29,OFFICE196,IMPO10096,2710122111,CNTRY771,10,2930,4,1922,0,0
2014,4,29,OFFICE279,IMPO19604,5806321029,CNTRY264,13791,4479,305,170,0,0
2014,4,29,OFFICE197,IMPO11353,6217900003,CNTRY680,514,29,1,5,0,0
2014,4,29,OFFICE168,IMPO14684,4810130010,CNTRY454,34651,79,2,5,0,0
2014,4,29,OFFICE168,IMPO19820,4008110000,CNTRY316,41710,14464,73,642,0,0
2014,4,29,OFFICE187,IMPO13754,4819100000,CNTRY994,19205,132,847,5,0,0
2014,4,29,OFFICE162,IMPO18597,2710124591,CNTRY846,28957,204,1,5,0,0
2014,4,29,OFFICE162,IMPO12485,9405300000,CNTRY615,295,52057,86,14,0,0
2014,4,29,OFFICE168,IMPO19991,8466102000,CNTRY994,4944,39862,1,538,0,0
2014,4,29,OFFICE113,IMPO10723,2001909791,CNTRY748,746,8978,7933,2753,0,0
2014,4,29,OFFICE105,IMPO11912,8517709039,CNTRY390,56162,30,876,3261,1038,1
2014,4,29,OFFICE113,IMPO16383,9606100010,CNTRY139,1573,11193,1,5,0,0
2014,4,29,OFFICE186,IMPO19655,3923299080,CNTRY994,671,2125,1,39,0,0
2014,4,29,OFFICE186,IMPO10804,3923409000,CNTRY994,4784,1,1,11,0,0
2014,4,29,OFFICE113,IMPO18562,5209510000,CNTRY215,3790,1720,16960,5,1067,1
2014,4,29,OFFICE134,IMPO13783,8609009090,CNTRY709,1835,303,1,221,0,0
2014,4,29,OFFICE298,IMPO19655,8413910009,CNTRY323,125,9975,5288,0,0,0
2014,4,29,OFFICE237,IMPO14723,5401101600,CNTRY976,15507,1,42527,52,0,0
2014,4,29,OFFICE162,IMPO17852,3923299080,CNTRY825,4897,1,4,5,0,0
2014,4,29,OFFICE187,IMPO16794,8536908599,CNTRY994,19259,31,1,5,0,0
2014,4,29,OFFICE287,IMPO15304,7013379999,CNTRY859,1069,9,12786,1910,0,0
2014,4,29,OFFICE134,IMPO12207,8536908599,CNTRY123,779,653,1,5,0,0
2014,4,29,OFFICE127,IMPO16658,7308300000,CNTRY994,1390,3,12774,2682,0,0
2014,4,29,OFFICE187,IMPO10097,8609009090,CNTRY376,4681,1,1,5,0,0
2014,4,29,OFFICE100,IMPO11469,3926909799,CNTRY976,3027,191,3100,105,0,0
2014,4,29,OFFICE299,IMPO10426,8518900001,CNTRY125,627,1,268186,398,0,0
2014,4,29,OFFICE168,IMPO16962,4819100000,CNTRY976,196,198,5809,5,0,0
2014,4,29,OFFICE186,IMPO10638,3824906500,CNTRY438,1317,111,25,257,0,0
2014,4,29,OFFICE168,IMPO10437,8716398090,CNTRY846,89552,109,1237,2212,0,0
2014,4,29,OFFICE187,IMPO11070,5806400003,CNTRY917,138,1144,2,138,370,1
2014,4,29,OFFICE187,IMPO17483,8704219941,CNTRY376,884,4,14,5,0,0
2014,4,29,OFFICE186,IMPO18708,8308900091,CNTRY625,34574,3,243613,5,0,0
2014,4,29,OFFICE298,IMPO11948,7325999009,CNTRY825,4615,1,1,5,0,0
2014,4,29,OFFICE168,IMPO19363,4819100000,CNTRY994,504,942,303,5,0,0
